,abs_file_path,answer
27582,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1520821677351871731.html,RATE_LIMIT_ERROR
27583,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15208219131793020789.html,RATE_LIMIT_ERROR
27584,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15209259211049065751.html,RATE_LIMIT_ERROR
27585,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1520995841299301606.html,RATE_LIMIT_ERROR
27586,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1521092945911668691.html,RATE_LIMIT_ERROR
27587,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15211634251994164953.html,RATE_LIMIT_ERROR
27588,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15211672381384675749.html,NOT LABOR RELATED
27589,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15216113481497565393.html,NOT LABOR RELATED
27590,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1521612223389066665.html,RATE_LIMIT_ERROR
27591,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1521614677135844178.html,RATE_LIMIT_ERROR
27592,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15216153081166418642.html,NOT LABOR RELATED
27593,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15216177201327143540.html,RATE_LIMIT_ERROR
27594,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1521677778568079726.html,RATE_LIMIT_ERROR
27595,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1521680550255070643.html,NOT LABOR RELATED
27596,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15216815711491660828.html,RATE_LIMIT_ERROR
27597,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1521682400888459235.html,RATE_LIMIT_ERROR
27598,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15216838171284311210.html,NOT LABOR RELATED
27599,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15216861201523860096.html,NOT LABOR RELATED
27600,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15216974471775938612.html,RATE_LIMIT_ERROR
27601,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15217825792051159995.html,RATE_LIMIT_ERROR
27602,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15217831711579935443.html,RATE_LIMIT_ERROR
27603,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15217838171230005931.html,LABOR RELATED
27604,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1521784307514765897.html,RATE_LIMIT_ERROR
27605,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522041369552293997.html,NOT LABOR RELATED
27606,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522044106865966614.html,NOT LABOR RELATED
27607,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15221112861812771238.html,NOT LABOR RELATED
27608,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522114084690055239.html,NOT LABOR RELATED
27609,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522118721939050247.html,NOT LABOR RELATED
27610,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522722379675240699.html,NOT LABOR RELATED
27611,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15228047751909814944.html,NOT LABOR RELATED
27612,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15228241241747502832.html,INVALID_REQUEST_ERROR
27613,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522887503832308142.html,NOT LABOR RELATED
27614,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15228930231028415642.html,NOT LABOR RELATED
27615,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15229045981422675264.html,NOT LABOR RELATED
27616,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522905475383974294.html,NOT LABOR RELATED
27617,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15229059801621380009.html,NOT LABOR RELATED
27618,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522906761499160007.html,RATE_LIMIT_ERROR
27619,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522907779429627117.html,NOT LABOR RELATED
27620,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522977493669389001.html,INVALID_REQUEST_ERROR
27621,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522979186386172162.html,NOT LABOR RELATED
27622,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522979728272385070.html,LABOR RELATED
27623,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522981531170652073.html,NOT LABOR RELATED
27624,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1522982044503642328.html,NOT LABOR RELATED
27625,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15229927881723287947.html,NOT LABOR RELATED
27626,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15229954531742695185.html,NOT LABOR RELATED
27627,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15229966931760722130.html,NOT LABOR RELATED
27628,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/152332680738727226.html,NOT LABOR RELATED
27629,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15233276541705076678.html,RATE_LIMIT_ERROR
27630,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15233290111675251665.html,LABOR RELATED
27631,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15233388371546764783.html,LABOR RELATED
27632,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15233407731458278454.html,NOT LABOR RELATED
27633,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15233455282031301355.html,NOT LABOR RELATED
27634,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523410722829029317.html,NOT LABOR RELATED
27635,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15234117141031080531.html,NOT LABOR RELATED
27636,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15234241511706205688.html,LABOR RELATED
27637,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15234252661929972551.html,INVALID_REQUEST_ERROR
27638,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15234253591591646228.html,RATE_LIMIT_ERROR
27639,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15234312251920473304.html,NOT LABOR RELATED
27640,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15234939261376881413.html,NOT LABOR RELATED
27641,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523494348465915738.html,LABOR RELATED
27642,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15234960512058943230.html,NOT LABOR RELATED
27643,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15235001611723033954.html,INVALID_REQUEST_ERROR
27644,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15235012811370140199.html,INVALID_REQUEST_ERROR
27645,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15235026441661868537.html,NOT LABOR RELATED
27646,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15235126511725399874.html,RATE_LIMIT_ERROR
27647,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523512933131374931.html,LABOR RELATED
27648,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15235186052088826741.html,NOT LABOR RELATED
27649,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15235799071706133106.html,NOT LABOR RELATED
27650,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523581070917963810.html,LABOR RELATED
27651,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15235825431932887318.html,NOT LABOR RELATED
27652,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15235857181903478465.html,INVALID_REQUEST_ERROR
27653,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523598549747237954.html,RATE_LIMIT_ERROR
27654,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15238468751113928155.html,LABOR RELATED
27655,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15238560401167768776.html,INVALID_REQUEST_ERROR
27656,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523859339940218605.html,NOT LABOR RELATED
27657,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15238600411707527102.html,NOT LABOR RELATED
27658,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15238608941983211362.html,NOT LABOR RELATED
27659,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15238613391497171715.html,NOT LABOR RELATED
27660,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523924844249513772.html,NOT LABOR RELATED
27661,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523931788248020451.html,NOT LABOR RELATED
27662,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1523933421379164149.html,NOT LABOR RELATED
27663,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15239446771524198133.html,INVALID_REQUEST_ERROR
27664,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15240303841874762820.html,RATE_LIMIT_ERROR
27665,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524099956679033062.html,INVALID_REQUEST_ERROR
27666,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524106062875746835.html,NOT LABOR RELATED
27667,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15241188731907040236.html,NOT LABOR RELATED
27668,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524183658478741834.html,LABOR RELATED
27669,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15241842751147508720.html,NOT LABOR RELATED
27670,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524184983361593579.html,LABOR RELATED
27671,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15241857631208755134.html,NOT LABOR RELATED
27672,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524186485563613762.html,NOT LABOR RELATED
27673,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/152418749062345297.html,NOT LABOR RELATED
27674,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15241890341854780187.html,INVALID_REQUEST_ERROR
27675,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524190771614742033.html,NOT LABOR RELATED
27676,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15241916062036886956.html,NOT LABOR RELATED
27677,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15241923381055113499.html,NOT LABOR RELATED
27678,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15242010491651134128.html,NOT LABOR RELATED
27679,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524201665778711350.html,NOT LABOR RELATED
27680,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15242027341564852806.html,RATE_LIMIT_ERROR
27681,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15242035471935027764.html,NOT LABOR RELATED
27682,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524205070138355854.html,INVALID_REQUEST_ERROR
27683,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15242056551707497881.html,NOT LABOR RELATED
27684,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15242066741069814646.html,NOT LABOR RELATED
27685,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15244458002112358203.html,NOT LABOR RELATED
27686,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15244490511727273785.html,RATE_LIMIT_ERROR
27687,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524451978764974333.html,NOT LABOR RELATED
27688,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15244620121087985167.html,NOT LABOR RELATED
27689,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15244668901006712883.html,INVALID_REQUEST_ERROR
27690,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524468368382565918.html,LABOR RELATED
27691,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524529115829497463.html,NOT LABOR RELATED
27692,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15245317431374929527.html,NOT LABOR RELATED
27693,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15245372231520456687.html,NOT LABOR RELATED
27694,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15245494301644329271.html,NOT LABOR RELATED
27695,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524551958646004978.html,RATE_LIMIT_ERROR
27696,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15245556142114046322.html,NOT LABOR RELATED
27697,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524622915291134390.html,NOT LABOR RELATED
27698,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524633738308817799.html,NOT LABOR RELATED
27699,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524634168731605099.html,NOT LABOR RELATED
27700,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524637906969108007.html,LABOR RELATED
27701,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15247035791370377738.html,NOT LABOR RELATED
27702,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524705253333785946.html,INVALID_REQUEST_ERROR
27703,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15247100241709387874.html,NOT LABOR RELATED
27704,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15247110191867368561.html,NOT LABOR RELATED
27705,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524711854871143730.html,NOT LABOR RELATED
27706,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524725219295902602.html,NOT LABOR RELATED
27707,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524790558733752600.html,LABOR RELATED
27708,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15247915211773419348.html,INVALID_REQUEST_ERROR
27709,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524812870727892238.html,NOT LABOR RELATED
27710,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1524813530371513754.html,LABOR RELATED
27711,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15252277031162045741.html,NOT LABOR RELATED
27712,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525229341900940011.html,NOT LABOR RELATED
27713,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15252402401884914312.html,RATE_LIMIT_ERROR
27714,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15252467431397073235.html,NOT LABOR RELATED
27715,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525310126369678139.html,NOT LABOR RELATED
27716,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525325243286730821.html,INVALID_REQUEST_ERROR
27717,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525332255943185006.html,NOT LABOR RELATED
27718,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525334277177638130.html,NOT LABOR RELATED
27719,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15253969361101581881.html,RATE_LIMIT_ERROR
27720,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15254116421792707848.html,NOT LABOR RELATED
27721,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15256530991604809006.html,NOT LABOR RELATED
27722,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525657072333105497.html,NOT LABOR RELATED
27723,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15256766991734416229.html,NOT LABOR RELATED
27724,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15257408861968844216.html,NOT LABOR RELATED
27725,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15257423091790154177.html,NOT LABOR RELATED
27726,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15257607932072076011.html,LABOR RELATED
27727,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15257608781611003836.html,NOT LABOR RELATED
27728,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15257621561353198828.html,LABOR RELATED
27729,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15257635842098214147.html,NOT LABOR RELATED
27730,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15257659261992493296.html,NOT LABOR RELATED
27731,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15258338681538407436.html,NOT LABOR RELATED
27732,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15258371241940078969.html,NOT LABOR RELATED
27733,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525842956824395794.html,NOT LABOR RELATED
27734,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/152584392511443138.html,NOT LABOR RELATED
27735,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525846027885368722.html,NOT LABOR RELATED
27736,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1525847253572500223.html,LABOR RELATED
27737,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1526004192639874561.html,INVALID_REQUEST_ERROR
27738,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1526010731759842170.html,NOT LABOR RELATED
27739,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15260228251594247225.html,NOT LABOR RELATED
27740,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/152634853656665361.html,NOT LABOR RELATED
27741,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1526365635739215612.html,LABOR RELATED
27742,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1526432531902717013.html,NOT LABOR RELATED
27743,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15264328461066585418.html,INVALID_REQUEST_ERROR
27744,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1526433186333552364.html,NOT LABOR RELATED
27745,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15264490321690580443.html,LABOR RELATED
27746,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1526449429200495699.html,RATE_LIMIT_ERROR
27747,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15264496091798902507.html,NOT LABOR RELATED
27748,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15264504591336682751.html,NOT LABOR RELATED
27749,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15264507391092900793.html,NOT LABOR RELATED
27750,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1526451255989168839.html,NOT LABOR RELATED
27751,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15264518371831074695.html,LABOR RELATED
27752,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15264543931932195823.html,LABOR RELATED
27753,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15265173651293973837.html,RATE_LIMIT_ERROR
27754,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15265187741978683796.html,NOT LABOR RELATED
27755,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/1526520713846587534.html,NOT LABOR RELATED
27756,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15265220421658782975.html,NOT LABOR RELATED
27757,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15265253951983445181.html,NOT LABOR RELATED
27758,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15265356561321517448.html,LABOR RELATED
27759,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/2018/15265427351773878153.html,LABOR RELATED
